movie_id,star_id,star_role_type,star_role_name
951,872,Director,
951,407,Director,
951,417,Actor,Character 100
951,601,Actor,Character 468
951,115,Actor,Character 266
951,300,Actor,Character 348
952,1373,Director,
952,384,Actor,Character 413
952,481,Actor,Character 208
952,453,Actor,Character 410
952,363,Actor,Character 166
952,211,Actor,Character 217
952,1268,Actor,Character 260
952,854,Actor,Character 68
952,1047,Actor,Character 366
953,16,Director,
953,672,Actor,Character 77
953,291,Actor,Character 190
953,840,Actor,Character 64
953,144,Actor,Character 344
953,17,Actor,Character 203
953,948,Actor,Character 171
953,984,Actor,Character 170
953,348,Actor,Character 406
954,1316,Director,
954,141,Director,
954,199,Actor,Character 307
954,1471,Actor,Character 55
954,459,Actor,Character 278
954,173,Actor,Character 480
954,85,Actor,Character 314
954,344,Actor,Character 359
954,538,Actor,Character 221
954,831,Actor,Character 68
955,616,Director,
955,987,Director,
955,20,Director,
955,259,Actor,Character 443
955,1348,Actor,Character 440
955,168,Actor,Character 494
955,336,Actor,Character 123
955,1397,Actor,Character 303
955,219,Actor,Character 168
956,1129,Director,
956,1293,Director,
956,160,Actor,Character 370
956,901,Actor,Character 138
956,422,Actor,Character 94
956,230,Actor,Character 313
956,808,Actor,Character 97
956,1139,Actor,Character 498
956,1331,Actor,Character 324
956,308,Actor,Character 189
957,468,Director,
957,1231,Director,
957,576,Actor,Character 430
957,518,Actor,Character 184
957,1352,Actor,Character 246
957,330,Actor,Character 64
957,893,Actor,Character 219
957,271,Actor,Character 352
957,189,Actor,Character 208
957,1342,Actor,Character 346
958,379,Director,
958,1474,Actor,Character 136
958,1362,Actor,Character 398
958,745,Actor,Character 310
958,1354,Actor,Character 256
959,704,Director,
959,1420,Actor,Character 125
959,272,Actor,Character 263
959,145,Actor,Character 300
959,500,Actor,Character 27
959,1335,Actor,Character 161
960,1123,Director,
960,1280,Actor,Character 306
960,675,Actor,Character 106
960,1294,Actor,Character 439
960,1008,Actor,Character 67
960,862,Actor,Character 386
961,300,Director,
961,1093,Director,
961,1390,Director,
961,1286,Actor,Character 288
961,391,Actor,Character 167
961,231,Actor,Character 304
961,269,Actor,Character 415
961,815,Actor,Character 477
961,209,Actor,Character 375
961,724,Actor,Character 488
962,42,Director,
962,661,Director,
962,1262,Actor,Character 119
962,814,Actor,Character 406
962,178,Actor,Character 488
962,998,Actor,Character 273
963,120,Director,
963,58,Director,
963,1211,Director,
963,868,Actor,Character 375
963,1445,Actor,Character 447
963,937,Actor,Character 105
963,178,Actor,Character 277
963,372,Actor,Character 236
964,1353,Director,
964,1472,Actor,Character 238
964,1059,Actor,Character 156
964,1381,Actor,Character 268
964,1160,Actor,Character 412
964,938,Actor,Character 299
964,1196,Actor,Character 194
964,1004,Actor,Character 484
964,696,Actor,Character 122
965,744,Director,
965,434,Director,
965,557,Director,
965,272,Actor,Character 22
965,756,Actor,Character 251
965,533,Actor,Character 340
965,1383,Actor,Character 101
966,1098,Director,
966,3,Director,
966,270,Actor,Character 76
966,882,Actor,Character 350
966,19,Actor,Character 65
966,821,Actor,Character 61
966,1174,Actor,Character 279
967,473,Director,
967,635,Director,
967,229,Actor,Character 312
967,1195,Actor,Character 206
967,568,Actor,Character 479
967,24,Actor,Character 322
967,250,Actor,Character 250
967,1247,Actor,Character 321
968,739,Director,
968,1444,Director,
968,1495,Actor,Character 107
968,903,Actor,Character 427
968,711,Actor,Character 235
968,1290,Actor,Character 125
968,214,Actor,Character 412
968,55,Actor,Character 251
968,568,Actor,Character 85
969,411,Director,
969,639,Director,
969,191,Actor,Character 136
969,317,Actor,Character 129
969,1462,Actor,Character 143
969,551,Actor,Character 359
970,1200,Director,
970,453,Director,
970,901,Director,
970,1226,Actor,Character 324
970,138,Actor,Character 86
970,1379,Actor,Character 406
970,194,Actor,Character 37
971,665,Director,
971,1315,Actor,Character 209
971,1095,Actor,Character 115
971,815,Actor,Character 203
971,495,Actor,Character 394
971,369,Actor,Character 38
971,1337,Actor,Character 404
972,641,Director,
972,1220,Director,
972,847,Director,
972,934,Actor,Character 441
972,1095,Actor,Character 134
972,1355,Actor,Character 137
972,1231,Actor,Character 468
972,84,Actor,Character 396
973,45,Director,
973,1152,Actor,Character 28
973,225,Actor,Character 152
973,1313,Actor,Character 266
973,1221,Actor,Character 148
973,430,Actor,Character 455
973,472,Actor,Character 6
973,509,Actor,Character 183
973,991,Actor,Character 457
974,580,Director,
974,1303,Director,
974,772,Actor,Character 144
974,456,Actor,Character 273
974,361,Actor,Character 48
974,973,Actor,Character 331
974,1398,Actor,Character 325
974,1049,Actor,Character 91
974,26,Actor,Character 54
975,1447,Director,
975,806,Actor,Character 464
975,966,Actor,Character 108
975,904,Actor,Character 448
975,238,Actor,Character 158
975,750,Actor,Character 32
975,1137,Actor,Character 343
976,1328,Director,
976,1382,Actor,Character 68
976,1192,Actor,Character 414
976,651,Actor,Character 23
976,461,Actor,Character 287
976,1134,Actor,Character 86
976,80,Actor,Character 485
976,625,Actor,Character 83
976,1299,Actor,Character 241
977,833,Director,
977,996,Actor,Character 230
977,393,Actor,Character 65
977,719,Actor,Character 134
977,623,Actor,Character 188
977,790,Actor,Character 38
977,54,Actor,Character 56
978,1377,Director,
978,554,Director,
978,78,Director,
978,392,Actor,Character 367
978,16,Actor,Character 424
978,556,Actor,Character 222
978,1068,Actor,Character 51
979,1124,Director,
979,245,Actor,Character 434
979,1380,Actor,Character 163
979,493,Actor,Character 381
979,550,Actor,Character 62
980,986,Director,
980,1020,Director,
980,1454,Director,
980,649,Actor,Character 200
980,906,Actor,Character 310
980,107,Actor,Character 131
980,585,Actor,Character 400
980,299,Actor,Character 429
980,305,Actor,Character 248
980,52,Actor,Character 274
980,1366,Actor,Character 466
981,614,Director,
981,380,Director,
981,422,Director,
981,1456,Actor,Character 352
981,1058,Actor,Character 219
981,228,Actor,Character 367
981,1106,Actor,Character 30
982,865,Director,
982,626,Director,
982,1467,Director,
982,1472,Actor,Character 77
982,1161,Actor,Character 163
982,50,Actor,Character 452
982,1306,Actor,Character 8
983,756,Director,
983,1054,Director,
983,928,Actor,Character 462
983,495,Actor,Character 450
983,1076,Actor,Character 2
983,1462,Actor,Character 75
983,1307,Actor,Character 211
984,973,Director,
984,206,Director,
984,607,Director,
984,997,Actor,Character 172
984,234,Actor,Character 203
984,403,Actor,Character 452
984,501,Actor,Character 58
984,570,Actor,Character 374
985,1000,Director,
985,992,Director,
985,413,Director,
985,1017,Actor,Character 327
985,964,Actor,Character 442
985,237,Actor,Character 355
985,174,Actor,Character 236
986,807,Director,
986,1059,Actor,Character 435
986,164,Actor,Character 453
986,1065,Actor,Character 305
986,332,Actor,Character 239
986,175,Actor,Character 68
986,980,Actor,Character 469
986,828,Actor,Character 269
987,1131,Director,
987,975,Director,
987,1376,Actor,Character 109
987,1285,Actor,Character 101
987,1166,Actor,Character 346
987,667,Actor,Character 151
987,1245,Actor,Character 317
988,146,Director,
988,1185,Actor,Character 232
988,1447,Actor,Character 468
988,1237,Actor,Character 302
988,1495,Actor,Character 451
988,442,Actor,Character 10
989,186,Director,
989,683,Director,
989,557,Director,
989,56,Actor,Character 440
989,580,Actor,Character 209
989,1342,Actor,Character 115
989,479,Actor,Character 141
990,808,Director,
990,1310,Director,
990,1472,Actor,Character 248
990,1160,Actor,Character 204
990,654,Actor,Character 36
990,533,Actor,Character 500
990,597,Actor,Character 409
990,1495,Actor,Character 297
990,1048,Actor,Character 459
990,406,Actor,Character 205
991,888,Director,
991,228,Director,
991,544,Actor,Character 60
991,1024,Actor,Character 8
991,514,Actor,Character 459
991,357,Actor,Character 367
991,197,Actor,Character 270
991,296,Actor,Character 167
991,701,Actor,Character 80
992,248,Director,
992,312,Director,
992,293,Director,
992,804,Actor,Character 358
992,780,Actor,Character 458
992,1139,Actor,Character 281
992,570,Actor,Character 163
992,1309,Actor,Character 148
993,324,Director,
993,1354,Actor,Character 202
993,491,Actor,Character 175
993,939,Actor,Character 303
993,559,Actor,Character 110
993,854,Actor,Character 173
993,119,Actor,Character 113
993,510,Actor,Character 22
994,813,Director,
994,423,Director,
994,521,Actor,Character 73
994,1195,Actor,Character 147
994,115,Actor,Character 151
994,183,Actor,Character 89
994,831,Actor,Character 234
995,1398,Director,
995,258,Actor,Character 413
995,747,Actor,Character 128
995,567,Actor,Character 313
995,602,Actor,Character 187
995,349,Actor,Character 384
995,383,Actor,Character 348
996,828,Director,
996,1343,Director,
996,668,Actor,Character 58
996,322,Actor,Character 146
996,1036,Actor,Character 11
996,460,Actor,Character 173
996,501,Actor,Character 435
996,217,Actor,Character 260
996,604,Actor,Character 417
997,352,Director,
997,768,Actor,Character 470
997,192,Actor,Character 320
997,679,Actor,Character 34
997,493,Actor,Character 20
997,311,Actor,Character 140
997,183,Actor,Character 149
997,316,Actor,Character 31
997,350,Actor,Character 152
998,832,Director,
998,1428,Director,
998,385,Actor,Character 499
998,580,Actor,Character 440
998,1162,Actor,Character 482
998,1430,Actor,Character 127
998,1212,Actor,Character 6
998,669,Actor,Character 347
999,192,Director,
999,448,Actor,Character 427
999,1419,Actor,Character 355
999,702,Actor,Character 221
999,1103,Actor,Character 162
1000,675,Director,
1000,517,Director,
1000,258,Actor,Character 308
1000,132,Actor,Character 354
1000,713,Actor,Character 304
1000,1397,Actor,Character 349
1000,439,Actor,Character 463
1000,859,Actor,Character 381
1001,896,Director,
1001,521,Director,
1001,1442,Actor,Character 276
1001,1221,Actor,Character 393
1001,366,Actor,Character 350
1001,114,Actor,Character 351
1001,1047,Actor,Character 391
1001,667,Actor,Character 334
1002,1333,Director,
1002,1409,Actor,Character 106
1002,196,Actor,Character 92
1002,1413,Actor,Character 323
1002,71,Actor,Character 474
1002,1321,Actor,Character 367
1002,1003,Actor,Character 100
1002,396,Actor,Character 61
1002,1021,Actor,Character 121
1003,360,Director,
1003,422,Director,
1003,743,Actor,Character 251
1003,879,Actor,Character 98
1003,1492,Actor,Character 270
1003,1013,Actor,Character 124
1003,1432,Actor,Character 116
1003,477,Actor,Character 308
1003,1375,Actor,Character 202
1004,1413,Director,
1004,718,Director,
1004,354,Actor,Character 298
1004,203,Actor,Character 273
1004,654,Actor,Character 132
1004,851,Actor,Character 457
1004,277,Actor,Character 138
1004,1430,Actor,Character 55
1005,1472,Director,
1005,1150,Director,
1005,855,Director,
1005,450,Actor,Character 54
1005,744,Actor,Character 4
1005,1001,Actor,Character 87
1005,40,Actor,Character 256
1005,1459,Actor,Character 260
1005,601,Actor,Character 387
1005,1018,Actor,Character 326
1006,738,Director,
1006,1231,Actor,Character 469
1006,528,Actor,Character 443
1006,850,Actor,Character 417
1006,818,Actor,Character 92
1006,1238,Actor,Character 192
1007,798,Director,
1007,69,Actor,Character 446
1007,1414,Actor,Character 250
1007,583,Actor,Character 493
1007,1388,Actor,Character 415
1007,588,Actor,Character 357
1007,463,Actor,Character 300
1007,1295,Actor,Character 55
1007,1103,Actor,Character 209
1008,1218,Director,
1008,554,Director,
1008,372,Director,
1008,224,Actor,Character 282
1008,841,Actor,Character 265
1008,366,Actor,Character 414
1008,438,Actor,Character 494
1008,954,Actor,Character 251
1009,1131,Director,
1009,357,Director,
1009,1056,Actor,Character 71
1009,966,Actor,Character 411
1009,78,Actor,Character 404
1009,1297,Actor,Character 193
1009,440,Actor,Character 1
1009,1116,Actor,Character 308
1009,286,Actor,Character 421
1010,704,Director,
1010,800,Director,
1010,822,Director,
1010,802,Actor,Character 260
1010,490,Actor,Character 272
1010,1250,Actor,Character 53
1010,1477,Actor,Character 312
1011,665,Director,
1011,352,Actor,Character 350
1011,355,Actor,Character 468
1011,1319,Actor,Character 5
1011,1394,Actor,Character 333
1011,628,Actor,Character 270
1012,1462,Director,
1012,1463,Director,
1012,34,Actor,Character 339
1012,834,Actor,Character 204
1012,4,Actor,Character 417
1012,909,Actor,Character 363
1012,1492,Actor,Character 72
1012,1465,Actor,Character 23
1012,414,Actor,Character 255
1013,1211,Director,
1013,1091,Actor,Character 87
1013,38,Actor,Character 135
1013,1128,Actor,Character 281
1013,844,Actor,Character 140
1013,1332,Actor,Character 397
1013,893,Actor,Character 135
1014,1149,Director,
1014,397,Director,
1014,262,Actor,Character 412
1014,1097,Actor,Character 319
1014,457,Actor,Character 375
1014,1065,Actor,Character 432
1014,748,Actor,Character 371
1014,93,Actor,Character 361
1015,869,Director,
1015,1218,Actor,Character 35
1015,963,Actor,Character 323
1015,951,Actor,Character 238
1015,1213,Actor,Character 261
1015,375,Actor,Character 124
1015,1402,Actor,Character 249
1015,956,Actor,Character 279
1015,861,Actor,Character 225
1016,1162,Director,
1016,820,Director,
1016,416,Actor,Character 25
1016,227,Actor,Character 147
1016,548,Actor,Character 4
1016,458,Actor,Character 64
1016,752,Actor,Character 465
1016,251,Actor,Character 342
1017,865,Director,
1017,1451,Director,
1017,785,Director,
1017,1319,Actor,Character 290
1017,1352,Actor,Character 279
1017,745,Actor,Character 57
1017,1032,Actor,Character 293
1017,1003,Actor,Character 252
1017,72,Actor,Character 170
1017,746,Actor,Character 122
1017,159,Actor,Character 301
1018,302,Director,
1018,933,Actor,Character 392
1018,1325,Actor,Character 394
1018,81,Actor,Character 439
1018,1041,Actor,Character 219
1018,857,Actor,Character 159
1018,380,Actor,Character 325
1018,509,Actor,Character 16
1019,662,Director,
1019,1295,Director,
1019,1073,Actor,Character 447
1019,20,Actor,Character 478
1019,473,Actor,Character 173
1019,414,Actor,Character 238
1020,137,Director,
1020,188,Director,
1020,389,Director,
1020,648,Actor,Character 247
1020,217,Actor,Character 165
1020,1074,Actor,Character 300
1020,1475,Actor,Character 91
1021,6,Director,
1021,622,Actor,Character 378
1021,752,Actor,Character 343
1021,1332,Actor,Character 115
1021,981,Actor,Character 165
1021,1047,Actor,Character 392
1021,23,Actor,Character 244
1022,150,Director,
1022,173,Actor,Character 46
1022,370,Actor,Character 151
1022,947,Actor,Character 202
1022,342,Actor,Character 462
1022,375,Actor,Character 221
1023,105,Director,
1023,74,Director,
1023,837,Actor,Character 428
1023,1063,Actor,Character 351
1023,40,Actor,Character 395
1023,1033,Actor,Character 286
1023,87,Actor,Character 255
1023,1210,Actor,Character 222
1023,29,Actor,Character 234
1024,1365,Director,
1024,839,Director,
1024,319,Director,
1024,5,Actor,Character 97
1024,138,Actor,Character 253
1024,592,Actor,Character 412
1024,308,Actor,Character 476
1024,474,Actor,Character 393
1024,1179,Actor,Character 479
1025,1005,Director,
1025,166,Director,
1025,581,Actor,Character 272
1025,393,Actor,Character 449
1025,622,Actor,Character 401
1025,687,Actor,Character 418
1025,1395,Actor,Character 237
1025,220,Actor,Character 72
1025,862,Actor,Character 167
1026,384,Director,
1026,716,Director,
1026,1473,Actor,Character 314
1026,1410,Actor,Character 374
1026,900,Actor,Character 413
1026,1291,Actor,Character 440
1026,722,Actor,Character 26
1026,439,Actor,Character 359
1026,311,Actor,Character 452
1027,664,Director,
1027,33,Director,
1027,1495,Director,
1027,1424,Actor,Character 391
1027,82,Actor,Character 145
1027,84,Actor,Character 347
1027,827,Actor,Character 156
1027,699,Actor,Character 268
1028,812,Director,
1028,641,Actor,Character 68
1028,1254,Actor,Character 291
1028,940,Actor,Character 82
1028,236,Actor,Character 367
1028,1230,Actor,Character 407
1028,403,Actor,Character 103
1028,924,Actor,Character 187
1029,11,Director,
1029,956,Director,
1029,67,Actor,Character 406
1029,358,Actor,Character 184
1029,1287,Actor,Character 94
1029,777,Actor,Character 106
1029,1388,Actor,Character 173
1029,1070,Actor,Character 466
1029,52,Actor,Character 371
1030,1187,Director,
1030,878,Director,
1030,776,Actor,Character 294
1030,495,Actor,Character 229
1030,1475,Actor,Character 131
1030,543,Actor,Character 460
1031,216,Director,
1031,104,Director,
1031,3,Actor,Character 74
1031,70,Actor,Character 190
1031,912,Actor,Character 496
1031,1075,Actor,Character 164
1031,1085,Actor,Character 105
1031,1048,Actor,Character 82
1031,27,Actor,Character 167
1031,1309,Actor,Character 258
1032,185,Director,
1032,986,Director,
1032,1227,Director,
1032,392,Actor,Character 448
1032,161,Actor,Character 56
1032,770,Actor,Character 216
1032,455,Actor,Character 127
1033,1041,Director,
1033,1299,Director,
1033,71,Director,
1033,515,Actor,Character 312
1033,648,Actor,Character 493
1033,299,Actor,Character 201
1033,1165,Actor,Character 187
1033,1425,Actor,Character 292
1033,1107,Actor,Character 402
1033,377,Actor,Character 354
1034,851,Director,
1034,261,Director,
1034,1153,Actor,Character 411
1034,963,Actor,Character 396
1034,931,Actor,Character 497
1034,101,Actor,Character 120
1034,1413,Actor,Character 213
1034,711,Actor,Character 304
1035,866,Director,
1035,1171,Director,
1035,750,Director,
1035,1196,Actor,Character 45
1035,1039,Actor,Character 237
1035,784,Actor,Character 152
1035,687,Actor,Character 359
1035,340,Actor,Character 446
1035,1054,Actor,Character 86
1036,1297,Director,
1036,372,Director,
1036,1454,Director,
1036,43,Actor,Character 45
1036,653,Actor,Character 455
1036,115,Actor,Character 46
1036,949,Actor,Character 62
1036,539,Actor,Character 82
1036,1340,Actor,Character 140
1037,930,Director,
1037,1237,Director,
1037,301,Actor,Character 378
1037,804,Actor,Character 462
1037,1037,Actor,Character 259
1037,23,Actor,Character 208
1038,980,Director,
1038,96,Actor,Character 426
1038,1377,Actor,Character 58
1038,484,Actor,Character 212
1038,678,Actor,Character 457
1038,1356,Actor,Character 57
1038,1212,Actor,Character 217
1038,606,Actor,Character 298
1039,1224,Director,
1039,862,Director,
1039,192,Actor,Character 246
1039,57,Actor,Character 243
1039,580,Actor,Character 4
1039,758,Actor,Character 435
1040,722,Director,
1040,1147,Director,
1040,1335,Director,
1040,461,Actor,Character 491
1040,1455,Actor,Character 39
1040,656,Actor,Character 276
1040,51,Actor,Character 213
1040,86,Actor,Character 321
1040,1019,Actor,Character 280
1040,1021,Actor,Character 48
1040,894,Actor,Character 39
1041,221,Director,
1041,23,Director,
1041,165,Actor,Character 378
1041,715,Actor,Character 272
1041,876,Actor,Character 29
1041,754,Actor,Character 475
1041,598,Actor,Character 411
1041,503,Actor,Character 280
1041,664,Actor,Character 253
1041,1211,Actor,Character 338
1042,862,Director,
1042,742,Director,
1042,1123,Actor,Character 4
1042,196,Actor,Character 129
1042,325,Actor,Character 245
1042,1155,Actor,Character 326
1042,234,Actor,Character 426
1042,554,Actor,Character 469
1042,212,Actor,Character 414
1042,316,Actor,Character 96
1043,683,Director,
1043,1213,Director,
1043,1382,Director,
1043,384,Actor,Character 337
1043,289,Actor,Character 127
1043,482,Actor,Character 188
1043,34,Actor,Character 432
1043,1091,Actor,Character 22
1043,751,Actor,Character 154
1043,765,Actor,Character 265
1044,749,Director,
1044,1028,Actor,Character 242
1044,1415,Actor,Character 119
1044,461,Actor,Character 357
1044,719,Actor,Character 211
1044,594,Actor,Character 488
1044,274,Actor,Character 361
1045,1285,Director,
1045,1239,Director,
1045,996,Actor,Character 94
1045,717,Actor,Character 490
1045,494,Actor,Character 225
1045,1009,Actor,Character 375
1045,1368,Actor,Character 193
1045,1018,Actor,Character 291
1045,120,Actor,Character 482
1045,895,Actor,Character 223
1046,1208,Director,
1046,1162,Director,
1046,981,Director,
1046,608,Actor,Character 257
1046,1060,Actor,Character 497
1046,1289,Actor,Character 68
1046,1165,Actor,Character 150
1046,304,Actor,Character 252
1046,1340,Actor,Character 309
1046,479,Actor,Character 234
1047,1291,Director,
1047,477,Director,
1047,1353,Actor,Character 160
1047,1282,Actor,Character 342
1047,1141,Actor,Character 439
1047,637,Actor,Character 410
1048,1294,Director,
1048,1069,Actor,Character 68
1048,78,Actor,Character 120
1048,272,Actor,Character 376
1048,1396,Actor,Character 72
1048,507,Actor,Character 387
1048,763,Actor,Character 110
1048,157,Actor,Character 428
1049,946,Director,
1049,468,Director,
1049,1013,Director,
1049,608,Actor,Character 486
1049,786,Actor,Character 184
1049,739,Actor,Character 227
1049,1175,Actor,Character 476
1050,874,Director,
1050,1302,Director,
1050,1479,Actor,Character 131
1050,936,Actor,Character 433
1050,368,Actor,Character 130
1050,890,Actor,Character 427
1050,1405,Actor,Character 249
1050,766,Actor,Character 344
1051,842,Director,
1051,900,Actor,Character 214
1051,165,Actor,Character 386
1051,233,Actor,Character 478
1051,314,Actor,Character 97
1051,975,Actor,Character 145
1051,563,Actor,Character 454
1051,1306,Actor,Character 470
1051,638,Actor,Character 272
1052,250,Director,
1052,1,Actor,Character 11
1052,813,Actor,Character 61
1052,365,Actor,Character 470
1052,1140,Actor,Character 63
1052,950,Actor,Character 366
1052,634,Actor,Character 20
1052,382,Actor,Character 403
1053,521,Director,
1053,1322,Director,
1053,901,Actor,Character 392
1053,606,Actor,Character 247
1053,1452,Actor,Character 257
1053,1356,Actor,Character 429
1053,1150,Actor,Character 235
1054,441,Director,
1054,242,Director,
1054,661,Director,
1054,1248,Actor,Character 142
1054,578,Actor,Character 24
1054,69,Actor,Character 5
1054,870,Actor,Character 107
1054,1020,Actor,Character 86
1054,61,Actor,Character 176
1055,354,Director,
1055,315,Director,
1055,785,Actor,Character 182
1055,178,Actor,Character 378
1055,388,Actor,Character 361
1055,1007,Actor,Character 50
1056,626,Director,
1056,700,Director,
1056,1384,Actor,Character 290
1056,705,Actor,Character 35
1056,826,Actor,Character 415
1056,97,Actor,Character 363
1057,851,Director,
1057,406,Director,
1057,386,Actor,Character 240
1057,1283,Actor,Character 424
1057,1092,Actor,Character 488
1057,874,Actor,Character 286
1057,913,Actor,Character 91
1057,981,Actor,Character 301
1057,443,Actor,Character 99
1058,1361,Director,
1058,851,Director,
1058,1045,Director,
1058,67,Actor,Character 372
1058,451,Actor,Character 455
1058,1156,Actor,Character 427
1058,525,Actor,Character 486
1058,1455,Actor,Character 212
1058,1201,Actor,Character 380
1058,180,Actor,Character 219
1058,1205,Actor,Character 71
1059,771,Director,
1059,1427,Director,
1059,1223,Director,
1059,1450,Actor,Character 194
1059,1100,Actor,Character 11
1059,1360,Actor,Character 461
1059,1276,Actor,Character 120
1059,317,Actor,Character 154
1060,570,Director,
1060,1163,Director,
1060,1261,Director,
1060,1122,Actor,Character 154
1060,1058,Actor,Character 111
1060,1465,Actor,Character 21
1060,556,Actor,Character 325
1060,431,Actor,Character 291
1060,54,Actor,Character 349
1060,761,Actor,Character 134
1060,92,Actor,Character 129
1061,1217,Director,
1061,342,Director,
1061,1285,Actor,Character 344
1061,295,Actor,Character 272
1061,1066,Actor,Character 26
1061,620,Actor,Character 368
1061,238,Actor,Character 394
1061,655,Actor,Character 15
1061,536,Actor,Character 63
1061,1243,Actor,Character 139
1062,652,Director,
1062,1312,Actor,Character 315
1062,897,Actor,Character 240
1062,1186,Actor,Character 115
1062,352,Actor,Character 466
1062,901,Actor,Character 123
1062,494,Actor,Character 219
1062,1435,Actor,Character 266
1062,1151,Actor,Character 75
1063,94,Director,
1063,161,Actor,Character 213
1063,1133,Actor,Character 248
1063,1297,Actor,Character 444
1063,1300,Actor,Character 469
1063,981,Actor,Character 139
1063,84,Actor,Character 250
1063,1342,Actor,Character 256
1064,1106,Director,
1064,113,Actor,Character 159
1064,26,Actor,Character 443
1064,1421,Actor,Character 386
1064,734,Actor,Character 298
1065,433,Director,
1065,1280,Actor,Character 255
1065,523,Actor,Character 234
1065,79,Actor,Character 2
1065,1433,Actor,Character 475
1065,955,Actor,Character 117
1066,176,Director,
1066,385,Director,
1066,300,Director,
1066,704,Actor,Character 262
1066,673,Actor,Character 468
1066,1354,Actor,Character 155
1066,1268,Actor,Character 43
1066,374,Actor,Character 431
1066,1277,Actor,Character 313
1067,606,Director,
1067,1282,Director,
1067,542,Director,
1067,1479,Actor,Character 379
1067,775,Actor,Character 193
1067,598,Actor,Character 203
1067,687,Actor,Character 65
1068,336,Director,
1068,819,Director,
1068,663,Director,
1068,551,Actor,Character 386
1068,1101,Actor,Character 16
1068,370,Actor,Character 260
1068,824,Actor,Character 71
1068,409,Actor,Character 495
1068,765,Actor,Character 14
1068,31,Actor,Character 418
1069,745,Director,
1069,1185,Actor,Character 169
1069,453,Actor,Character 212
1069,1414,Actor,Character 364
1069,807,Actor,Character 466
1069,1162,Actor,Character 458
1069,815,Actor,Character 223
1069,529,Actor,Character 467
1069,563,Actor,Character 136
1070,899,Director,
1070,212,Director,
1070,453,Actor,Character 86
1070,1415,Actor,Character 171
1070,462,Actor,Character 205
1070,824,Actor,Character 347
1070,408,Actor,Character 391
1071,104,Director,
1071,688,Actor,Character 294
1071,393,Actor,Character 30
1071,252,Actor,Character 116
1071,1253,Actor,Character 358
1072,602,Director,
1072,1229,Director,
1072,322,Actor,Character 210
1072,1283,Actor,Character 162
1072,1257,Actor,Character 477
1072,718,Actor,Character 234
1072,442,Actor,Character 15
1072,603,Actor,Character 401
1072,1308,Actor,Character 483
1072,319,Actor,Character 420
1073,1387,Director,
1073,917,Director,
1073,933,Actor,Character 366
1073,1288,Actor,Character 472
1073,713,Actor,Character 248
1073,527,Actor,Character 355
1073,1398,Actor,Character 39
1073,442,Actor,Character 290
1073,1020,Actor,Character 398
1074,448,Director,
1074,1104,Director,
1074,534,Director,
1074,801,Actor,Character 444
1074,1379,Actor,Character 62
1074,484,Actor,Character 312
1074,336,Actor,Character 237
1074,208,Actor,Character 431
1074,346,Actor,Character 238
1074,891,Actor,Character 122
1074,1182,Actor,Character 294
1075,879,Director,
1075,719,Director,
1075,1091,Actor,Character 113
1075,263,Actor,Character 374
1075,942,Actor,Character 30
1075,912,Actor,Character 219
1075,1233,Actor,Character 65
1075,117,Actor,Character 425
1075,1367,Actor,Character 490
1076,1116,Director,
1076,163,Actor,Character 115
1076,1479,Actor,Character 348
1076,912,Actor,Character 119
1076,369,Actor,Character 390
1076,1075,Actor,Character 145
1076,52,Actor,Character 404
1076,189,Actor,Character 262
1076,1343,Actor,Character 293
1077,45,Director,
1077,1449,Actor,Character 453
1077,699,Actor,Character 457
1077,550,Actor,Character 155
1077,57,Actor,Character 416
1078,249,Director,
1078,1025,Actor,Character 31
1078,1325,Actor,Character 9
1078,50,Actor,Character 427
1078,1394,Actor,Character 169
1078,982,Actor,Character 231
1079,875,Director,
1079,693,Director,
1079,1124,Actor,Character 300
1079,106,Actor,Character 9
1079,685,Actor,Character 473
1079,1263,Actor,Character 278
1079,435,Actor,Character 241
1079,507,Actor,Character 277
1080,474,Director,
1080,796,Director,
1080,740,Director,
1080,1296,Actor,Character 388
1080,221,Actor,Character 26
1080,1118,Actor,Character 35
1080,423,Actor,Character 405
1081,720,Director,
1081,1299,Director,
1081,677,Actor,Character 488
1081,1381,Actor,Character 42
1081,1318,Actor,Character 397
1081,395,Actor,Character 137
1081,153,Actor,Character 439
1081,1087,Actor,Character 112
1082,1056,Director,
1082,1334,Director,
1082,577,Actor,Character 118
1082,609,Actor,Character 210
1082,936,Actor,Character 488
1082,11,Actor,Character 450
1082,855,Actor,Character 497
1082,663,Actor,Character 70
1082,1305,Actor,Character 268
1083,649,Director,
1083,183,Director,
1083,1218,Actor,Character 299
1083,995,Actor,Character 110
1083,2,Actor,Character 380
1083,743,Actor,Character 351
1083,1007,Actor,Character 171
1083,1237,Actor,Character 346
1083,56,Actor,Character 20
1083,1406,Actor,Character 268
1084,1049,Director,
1084,979,Director,
1084,194,Actor,Character 193
1084,67,Actor,Character 343
1084,840,Actor,Character 296
1084,1131,Actor,Character 88
1084,887,Actor,Character 40
1084,920,Actor,Character 399
1084,538,Actor,Character 450
1084,94,Actor,Character 66
1085,89,Director,
1085,489,Director,
1085,1189,Director,
1085,171,Actor,Character 398
1085,1006,Actor,Character 170
1085,752,Actor,Character 396
1085,624,Actor,Character 463
1085,827,Actor,Character 366
1085,156,Actor,Character 254
1085,61,Actor,Character 286
1086,274,Director,
1086,164,Director,
1086,493,Director,
1086,231,Actor,Character 350
1086,843,Actor,Character 215
1086,139,Actor,Character 35
